"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, Pyr) / (126, Pyr)"	"Abundance Ratio: (127C, Pyr) / (126, Pyr)"	"Abundance Ratio: (128N, Pyr) / (126, Pyr)"	"Abundance Ratio: (128C, Pyr) / (126, Pyr)"	"Abundance Ratio: (129C, Pyr) / (126, Pyr)"	"Abundance Ratio: (129N, Pyr) / (126, Pyr)"	"Abundance Ratio: (130N, Pyr) / (126, Pyr)"	"Abundance Ratio: (130C, Pyr) / (126, Pyr)"	"Abundance Ratio: (131, Pyr) / (126, Pyr)"	"Abundance: F3: 126, Sample, Pyr"	"Abundance: F3: 127N, Sample, Pyr"	"Abundance: F3: 127C, Sample, Pyr"	"Abundance: F3: 128N, Sample, Pyr"	"Abundance: F3: 128C, Sample, Pyr"	"Abundance: F3: 129N, Sample, Pyr"	"Abundance: F3: 129C, Sample, Pyr"	"Abundance: F3: 130N, Sample, Pyr"	"Abundance: F3: 130C, Sample, Pyr"	"Abundance: F3: 131, Sample, Pyr"	"Abundances Count: F3: 126, Sample, Pyr"	"Abundances Count: F3: 127N, Sample, Pyr"	"Abundances Count: F3: 127C, Sample, Pyr"	"Abundances Count: F3: 128N, Sample, Pyr"	"Abundances Count: F3: 128C, Sample, Pyr"	"Abundances Count: F3: 129N, Sample, Pyr"	"Abundances Count: F3: 129C, Sample, Pyr"	"Abundances Count: F3: 130N, Sample, Pyr"	"Abundances Count: F3: 130C, Sample, Pyr"	"Abundances Count: F3: 131, Sample, Pyr"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot" 
"False"	"IsMasterProtein"	"PF3D7_0914100"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_09_v3:601076-604576(-) | length=1166 | sequence_SO=chromosome | SO=protein_coding"	"2.14408233276158"	"2"	"4"	"1"	"1"	"1166"	"138.198"	"8.92"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0.067"	"0"	"52.4057115670999"	"2"
"False"	"IsMasterProtein"	"PF3D7_0317700"	"organism=Plasmodium_falciparum_3D7 | product=CPSF (cleavage and polyadenylation specific factor), subunit A, putative | location=Pf3D7_03_v3:728259-738076(+) | length=2870 | sequence_SO=chromosome | SO=protein_coding"	"3.86759581881533"	"8"	"11"	"7"	"1"	"2870"	"338.317"	"7.68"	""	"0.971"	"0.974"	"1.202"	"0.802"	"0.854"	"0.769"	"0.858"	"0.783"	"0.828"	"279.6"	"271.6"	"272.4"	"336.0"	"224.1"	"215.1"	"238.7"	"240.0"	"218.9"	"231.4"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.117"	"0"	"52.3509916551837"	"8"
"False"	"IsMasterProtein"	"PF3D7_1326600"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:1107875-1122540(+) | length=4780 | sequence_SO=chromosome | SO=protein_coding"	"0.711297071129707"	"2"	"3"	"2"	"1"	"4780"	"575.1"	"8.94"	""	"1.100"	"1.017"	"1.260"	"0.864"	"0.855"	"0.834"	"0.742"	"0.740"	"0.649"	"132.1"	"145.3"	"134.4"	"166.5"	"114.1"	"110.2"	"113.0"	"98.0"	"97.7"	"85.7"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.018"	"0"	"52.33"	"2"
"False"	"IsMasterProtein"	"PF3D7_0525200"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_05_v3:1045462-1051253(+) | length=1849 | sequence_SO=chromosome | SO=protein_coding"	"1.62249864791779"	"3"	"3"	"3"	"1"	"1849"	"217.094"	"6.68"	"Acetyl [N-Term]"	"1.017"	"0.824"	"0.890"	"0.695"	"0.691"	"0.717"	"0.725"	"0.657"	"0.644"	"156.1"	"158.8"	"128.7"	"139.0"	"108.5"	"112.0"	"107.8"	"113.2"	"102.6"	"100.6"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.064"	"0"	"52.25"	"3"
"False"	"IsMasterProtein"	"PF3D7_1367500"	"organism=Plasmodium_falciparum_3D7 | product=NADH-cytochrome b5 reductase, putative | location=Pf3D7_13_v3:2692076-2693282(+) | length=362 | sequence_SO=chromosome | SO=protein_coding"	"3.59116022099448"	"1"	"1"	"1"	"1"	"362"	"42.568"	"9.2"	""	"1.055"	"0.914"	"0.657"	"0.190"	"0.079"	"0.177"	"0.158"	"0.051"	"0.055"	"58.3"	"61.5"	"53.3"	"38.3"	"11.1"	"10.3"	"4.6"	"9.2"	"3.0"	"3.2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.096"	"0"	"52.2"	"1"
"False"	"IsMasterProtein"	"PF3D7_1239800"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_12_v3:1660451-1677754(+) | length=5767 | sequence_SO=chromosome | SO=protein_coding"	"0.502861106294434"	"4"	"4"	"4"	"1"	"5767"	"690.984"	"5.81"	""	"0.950"	"1.032"	"0.910"	"0.684"	"0.656"	"0.674"	"0.680"	"0.570"	"0.561"	"288.3"	"273.8"	"297.4"	"262.3"	"197.2"	"194.2"	"189.1"	"195.9"	"164.3"	"161.6"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.005"	"0"	"52.17"	"4"
"False"	"IsMasterProtein"	"PF3D7_1034000"	"organism=Plasmodium_falciparum_3D7 | product=Sec1 family protein, putative | location=Pf3D7_10_v3:1359318-1361309(-) | length=663 | sequence_SO=chromosome | SO=protein_coding"	"4.22322775263952"	"3"	"4"	"3"	"1"	"663"	"76.779"	"7.81"	""	"0.953"	"0.702"	"0.416"	"0.237"	"0.200"	"0.209"	"0.194"	"0.182"	"0.184"	"813.1"	"775.0"	"570.4"	"338.3"	"192.4"	"169.7"	"162.8"	"157.5"	"147.8"	"149.4"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.194"	"0"	"52.1633333333333"	"3"
"False"	"IsMasterProtein"	"PF3D7_1121900"	"organism=Plasmodium_falciparum_3D7 | product=serine/threonine protein kinase, putative | location=Pf3D7_11_v3:835889-837466(-) | length=525 | sequence_SO=chromosome | SO=protein_coding"	"4.76190476190476"	"2"	"2"	"2"	"1"	"525"	"61.643"	"6.81"	""	"0.936"	"0.679"	"0.421"	"0.253"	"0.210"	"0.196"	"0.174"	"0.151"	"0.177"	"221.0"	"206.9"	"150.0"	"93.0"	"56.0"	"43.3"	"46.5"	"38.5"	"33.3"	"39.1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.155"	"0"	"52.01"	"2"
"False"	"IsMasterProtein"	"PF3D7_0717500"	"organism=Plasmodium_falciparum_3D7 | product=calcium-dependent protein kinase 4 (CDPK4) | location=Pf3D7_07_v3:755763-757696(+) | length=528 | sequence_SO=chromosome | SO=protein_coding"	"10.2272727272727"	"5"	"5"	"5"	"1"	"528"	"60.741"	"6.96"	""	"0.956"	"0.780"	"0.524"	"0.335"	"0.245"	"0.278"	"0.256"	"0.201"	"0.170"	"965.3"	"923.3"	"752.8"	"506.0"	"323.1"	"268.5"	"236.3"	"247.0"	"193.6"	"164.2"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.468"	"0"	"52"	"5"
"False"	"IsMasterProtein"	"PF3D7_1459200"	"organism=Plasmodium_falciparum_3D7 | product=WD repeat-containing protein, putative | location=Pf3D7_14_v3:2427224-2430091(-) | length=955 | sequence_SO=chromosome | SO=protein_coding"	"3.56020942408377"	"3"	"3"	"3"	"1"	"955"	"113.162"	"5.77"	""	"0.873"	"1.020"	"0.981"	"0.741"	"0.783"	"0.754"	"0.782"	"0.743"	"0.798"	"148.1"	"129.3"	"151.0"	"145.3"	"109.8"	"111.7"	"115.9"	"115.8"	"110.0"	"118.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.103"	"0"	"51.93"	"3"
"False"	"IsMasterProtein"	"PF3D7_1119100"	"organism=Plasmodium_falciparum_3D7 | product=tRNA m(1)G methyltransferase, putative | location=Pf3D7_11_v3:720992-722273(+) | length=324 | sequence_SO=chromosome | SO=protein_coding"	"3.08641975308642"	"1"	"1"	"1"	"1"	"324"	"38.769"	"9.32"	""	"0.970"	"1.173"	"1.059"	"0.860"	"0.977"	"0.870"	"0.821"	"0.748"	"0.796"	"60.8"	"59.0"	"71.3"	"64.4"	"52.3"	"52.9"	"59.4"	"49.9"	"45.5"	"48.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.136"	"0"	"51.74"	"1"
"False"	"IsMasterProtein"	"PF3D7_0218400"	"organism=Plasmodium_falciparum_3D7 | product=DEAD/DEAH box ATP-dependent RNA helicase, putative | location=Pf3D7_02_v3:750049-751737(-) | length=562 | sequence_SO=chromosome | SO=protein_coding"	"6.04982206405694"	"3"	"5"	"3"	"1"	"562"	"65.151"	"9.32"	""	"1.064"	"1.138"	"1.149"	"0.913"	"0.977"	"0.875"	"0.967"	"0.928"	"0.887"	"183.5"	"195.2"	"208.9"	"210.9"	"167.5"	"160.6"	"179.3"	"177.4"	"170.3"	"162.8"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.233"	"0"	"51.7266666666667"	"3"
"False"	"IsMasterProtein"	"PF3D7_1440500"	"organism=Plasmodium_falciparum_3D7 | product=allantoicase, putative | location=Pf3D7_14_v3:1654047-1655708(+) | length=553 | sequence_SO=chromosome | SO=protein_coding"	"2.16998191681736"	"1"	"1"	"1"	"1"	"553"	"64.758"	"7.88"	""	"1.071"	"0.968"	"0.958"	"0.842"	"0.877"	"0.732"	"0.947"	"0.771"	"0.715"	"95.8"	"102.6"	"92.7"	"91.8"	"80.7"	"70.1"	"84.0"	"90.7"	"73.9"	"68.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.064"	"0"	"51.59"	"1"
"False"	"IsMasterProtein"	"PF3D7_0829300"	"organism=Plasmodium_falciparum_3D7 | product=U6 snRNA-associated Sm-like protein LSm8, putative (LSM8) | location=Pf3D7_08_v3:1256555-1257133(+) | length=95 | sequence_SO=chromosome | SO=protein_coding"	"16.8421052631579"	"1"	"2"	"1"	"1"	"95"	"10.867"	"5.82"	""	"1.044"	"0.968"	"0.922"	"0.623"	"0.425"	"0.451"	"0.510"	"0.357"	"0.346"	"77.4"	"80.8"	"74.9"	"71.4"	"48.2"	"34.9"	"32.9"	"39.5"	"27.6"	"26.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.585"	"0"	"51.57"	"1"
"False"	"IsMasterProtein"	"PF3D7_0309800"	"organism=Plasmodium_falciparum_3D7 | product=YTH domain-containing protein, putative | location=Pf3D7_03_v3:412089-413762(+) | length=280 | sequence_SO=chromosome | SO=protein_coding"	"6.42857142857143"	"2"	"2"	"2"	"1"	"280"	"33.068"	"7.81"	""	"0.935"	"0.791"	"0.544"	"0.283"	"0.232"	"0.240"	"0.208"	"0.165"	"0.132"	"194.4"	"181.7"	"153.8"	"105.8"	"55.0"	"46.6"	"45.1"	"40.5"	"32.0"	"25.6"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.334"	"0"	"51.52"	"2"
"False"	"IsMasterProtein"	"PF3D7_1127300"	"organism=Plasmodium_falciparum_3D7 | product=methyltransferase, putative | location=Pf3D7_11_v3:1063670-1064551(-) | length=293 | sequence_SO=chromosome | SO=protein_coding"	"15.358361774744"	"4"	"5"	"4"	"1"	"293"	"35.534"	"9.29"	""	"0.971"	"0.851"	"0.510"	"0.231"	"0.138"	"0.179"	"0.139"	"0.120"	"0.117"	"781.9"	"759.0"	"665.7"	"398.7"	"180.8"	"140.2"	"108.1"	"108.5"	"94.2"	"91.2"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.896"	"0"	"51.4766666666667"	"4"
"False"	"IsMasterProtein"	"PF3D7_1035400"	"organism=Plasmodium_falciparum_3D7 | product=merozoite surface protein 3 (MSP3) | location=Pf3D7_10_v3:1404195-1405259(+) | length=354 | sequence_SO=chromosome | SO=protein_coding"	"9.6045197740113"	"4"	"4"	"4"	"1"	"354"	"40.096"	"4.69"	""	"1.019"	"1.027"	"1.098"	"0.683"	"0.697"	"0.667"	"0.690"	"0.637"	"0.647"	"382.9"	"390.1"	"393.2"	"420.6"	"261.5"	"255.5"	"267.0"	"264.2"	"243.8"	"247.9"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.468"	"0"	"51.4293329798818"	"4"
"False"	"IsMasterProtein"	"PF3D7_1349300"	"organism=Plasmodium_falciparum_3D7 | product=tyrosine kinase-like protein (TKL3) | location=Pf3D7_13_v3:1977269-1982692(+) | length=1807 | sequence_SO=chromosome | SO=protein_coding"	"0.553403431101273"	"1"	"1"	"1"	"1"	"1807"	"212.399"	"6.77"	""	"1.008"	"0.980"	"1.017"	"0.867"	"0.891"	"0.922"	"0.863"	"0.853"	"0.850"	"90.0"	"90.7"	"88.2"	"91.5"	"78.0"	"83.0"	"80.2"	"77.7"	"76.8"	"76.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.023"	"0"	"51.35"	"1"
"False"	"IsMasterProtein"	"PF3D7_0729200"	"organism=Plasmodium_falciparum_3D7 | product=1-cys peroxiredoxin (AOP) | location=Pf3D7_07_v3:1247398-1248264(+) | length=240 | sequence_SO=chromosome | SO=protein_coding"	"7.5"	"2"	"4"	"2"	"1"	"240"	"28.106"	"7.83"	""	"1.024"	"1.054"	"1.132"	"0.913"	"0.326"	"0.725"	"0.204"	"0.112"	"0.095"	"433.2"	"443.6"	"456.7"	"490.5"	"395.5"	"314.2"	"141.1"	"88.5"	"48.5"	"41.3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.701"	"0"	"51.3174814465032"	"2"
"False"	"IsMasterProtein"	"PF3D7_0818400"	"organism=Plasmodium_falciparum_3D7 | product=rRNA-processing protein FCF1, putative (FCF1) | location=Pf3D7_08_v3:835978-836848(-) | length=198 | sequence_SO=chromosome | SO=protein_coding"	"9.09090909090909"	"2"	"3"	"2"	"1"	"198"	"23.145"	"9.58"	""	"1.018"	"0.811"	"0.645"	"0.459"	"0.409"	"0.400"	"0.307"	"0.276"	"0.234"	"233.7"	"237.8"	"189.6"	"150.8"	"107.3"	"93.5"	"95.6"	"71.7"	"64.6"	"54.8"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.778"	"0"	"51.2466666666667"	"2"
"False"	"IsMasterProtein"	"PF3D7_1126400"	"organism=Plasmodium_falciparum_3D7 | product=large ribosomal subunit processing factor, putative | location=Pf3D7_11_v3:1030679-1031481(+) | length=181 | sequence_SO=chromosome | SO=protein_coding"	"11.0497237569061"	"2"	"2"	"2"	"1"	"181"	"21.705"	"4.73"	""	"1.009"	"0.839"	"0.566"	"0.299"	"0.319"	"0.275"	"0.342"	"0.309"	"0.294"	"261.5"	"263.8"	"219.3"	"148.1"	"78.1"	"72.0"	"83.4"	"89.5"	"80.9"	"76.9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.52"	"0"	"51.24"	"2"
"False"	"IsMasterProtein"	"PF3D7_1224900"	"organism=Plasmodium_falciparum_3D7 | product=splicing factor 3B subunit 6, putative (SF3B6) | location=Pf3D7_12_v3:1010832-1011342(-) | length=106 | sequence_SO=chromosome | SO=protein_coding"	"13.2075471698113"	"1"	"1"	"1"	"1"	"106"	"12.256"	"9.6"	""	"0.947"	"0.815"	"0.676"	"0.369"	"0.212"	"0.251"	"0.227"	"0.185"	"0.166"	"157.9"	"149.6"	"128.7"	"106.7"	"58.3"	"39.6"	"33.4"	"35.9"	"29.2"	"26.2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.468"	"0"	"51.11"	"1"
"False"	"IsMasterProtein"	"PF3D7_1233000"	"organism=Plasmodium_falciparum_3D7 | product=elongation factor G (EF-G) | location=Pf3D7_12_v3:1355317-1357728(-) | length=803 | sequence_SO=chromosome | SO=protein_coding"	"5.85305105853051"	"5"	"6"	"5"	"1"	"803"	"92.29"	"8.4"	""	"1.124"	"0.777"	"0.745"	"0.219"	"0.094"	"0.129"	"0.105"	"0.084"	"0.063"	"350.3"	"393.7"	"272.3"	"260.9"	"76.6"	"45.3"	"32.8"	"36.7"	"29.3"	"22.0"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.278"	"0"	"50.7842105405848"	"5"
"False"	"IsMasterProtein"	"PF3D7_0415600"	"organism=Plasmodium_falciparum_3D7 | product=GTP:AMP phosphotransferase (GAK) | location=Pf3D7_04_v3:689640-690329(-) | length=229 | sequence_SO=chromosome | SO=protein_coding"	"16.5938864628821"	"4"	"5"	"4"	"1"	"229"	"26.721"	"9.32"	""	"0.969"	"0.838"	"0.587"	"0.206"	"0.116"	"0.195"	"0.120"	"0.059"	"0.065"	"300.7"	"291.3"	"252.1"	"176.6"	"62.0"	"58.7"	"34.8"	"36.1"	"17.7"	"19.6"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.778"	"0"	"50.62"	"4"
"False"	"IsMasterProtein"	"PF3D7_1326900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium membrane protein, unknown function | location=Pf3D7_13_v3:1129363-1133046(-) | length=1227 | sequence_SO=chromosome | SO=protein_coding"	"2.20048899755501"	"3"	"3"	"3"	"1"	"1227"	"149.596"	"6.77"	""	"0.871"	"0.540"	"0.205"	"0.099"	"0.067"	"0.076"	"0.065"	"0.060"	"0.056"	"1060.7"	"924.4"	"572.9"	"217.3"	"104.8"	"81.0"	"71.4"	"69.1"	"63.9"	"59.4"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.099"	"0"	"50.4452560654684"	"3"
"False"	"IsMasterProtein"	"PF3D7_0315400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_03_v3:630611-631381(-) | length=256 | sequence_SO=chromosome | SO=protein_coding"	"3.90625"	"1"	"1"	"1"	"1"	"256"	"30.503"	"7.99"	""	"0.936"	"0.898"	"0.934"	"0.731"	"0.842"	"0.728"	"0.874"	"0.611"	"0.739"	"99.5"	"93.1"	"89.4"	"92.9"	"72.7"	"72.4"	"83.8"	"87.0"	"60.8"	"73.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.166"	"0"	"50.34"	"1"
"False"	"IsMasterProtein"	"PF3D7_0710900"	"organism=Plasmodium_falciparum_3D7 | product=50S ribosomal protein L1, mitochondrial, putative (RPL1) | location=Pf3D7_07_v3:484838-486037(+) | length=399 | sequence_SO=chromosome | SO=protein_coding"	"2.75689223057644"	"1"	"1"	"1"	"1"	"399"	"46.693"	"9.38"	""	"1.141"	"1.029"	"1.391"	"1.148"	"1.192"	"1.109"	"1.247"	"1.028"	"1.098"	"78.8"	"89.9"	"81.1"	"109.6"	"90.5"	"87.4"	"93.9"	"98.3"	"81.0"	"86.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.096"	"0"	"50.33"	"1"
"False"	"IsMasterProtein"	"PF3D7_0402100"	"organism=Plasmodium_falciparum_3D7 | product=Plasmodium exported protein (PHISTb), unknown function | location=Pf3D7_04_v3:123588-125464(-) | length=575 | sequence_SO=chromosome | SO=protein_coding"	"7.1304347826087"	"4"	"4"	"4"	"1"	"575"	"67.746"	"4.63"	""	"0.925"	"0.956"	"0.977"	"0.493"	"0.291"	"0.343"	"0.261"	"0.207"	"0.183"	"821.8"	"759.9"	"785.6"	"803.3"	"405.2"	"281.8"	"239.0"	"214.1"	"170.5"	"150.0"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.407"	"0"	"50.3055236284763"	"4"
"False"	"IsMasterProtein"	"PF3D7_0827300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_08_v3:1181295-1183796(+) | length=833 | sequence_SO=chromosome | SO=protein_coding"	"3.24129651860744"	"3"	"4"	"3"	"1"	"833"	"100.876"	"6.29"	""	"1.006"	"0.967"	"0.863"	"0.573"	"0.563"	"0.567"	"0.611"	"0.521"	"0.535"	"157.5"	"158.4"	"152.3"	"136.0"	"90.3"	"89.3"	"88.6"	"96.3"	"82.1"	"84.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.166"	"0"	"50.2989120060948"	"3"
"False"	"IsMasterProtein"	"PF3D7_0724400"	"organism=Plasmodium_falciparum_3D7 | product=mitochondrial import inner membrane translocase subunit TIM14, putative (PAM18) | location=Pf3D7_07_v3:1023651-1024121(+) | length=115 | sequence_SO=chromosome | SO=protein_coding"	"20.8695652173913"	"2"	"2"	"2"	"1"	"115"	"13.044"	"10.1"	""	"1.025"	"0.803"	"0.899"	"0.618"	"0.716"	"0.596"	"0.679"	"0.491"	"0.410"	"67.0"	"68.7"	"53.8"	"60.2"	"41.4"	"39.9"	"48.0"	"45.5"	"32.9"	"27.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.931"	"0"	"50.18"	"2"
"False"	"IsMasterProtein"	"PF3D7_0418600"	"organism=Plasmodium_falciparum_3D7 | product=regulator of chromosome condensation, putative | location=Pf3D7_04_v3:834394-840429(+) | length=2011 | sequence_SO=chromosome | SO=protein_coding"	"1.34261561412233"	"2"	"2"	"2"	"1"	"2011"	"236.211"	"9.17"	""	"1.116"	"1.247"	"1.862"	"1.090"	"1.151"	"1.242"	"1.231"	"0.999"	"1.165"	"145.2"	"162.0"	"181.0"	"270.3"	"158.2"	"180.4"	"167.1"	"178.7"	"145.0"	"169.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.041"	"0"	"50.1496250634629"	"2"
"False"	"IsMasterProtein"	"PF3D7_1017500"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_10_v3:701746-702422(+) | length=134 | sequence_SO=chromosome | SO=protein_coding"	"11.1940298507463"	"1"	"2"	"1"	"1"	"134"	"15.667"	"5.11"	""	"0.990"	"0.852"	"0.836"	"0.489"	"0.350"	"0.524"	"0.268"	"0.311"	"0.272"	"69.1"	"68.4"	"58.9"	"57.8"	"33.8"	"36.2"	"24.2"	"18.5"	"21.5"	"18.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.668"	"0"	"50.06"	"1"
"False"	"IsMasterProtein"	"PF3D7_1430600"	"organism=Plasmodium_falciparum_3D7 | product=exodeoxyribonuclease III, putative | location=Pf3D7_14_v3:1207398-1210028(+) | length=876 | sequence_SO=chromosome | SO=protein_coding"	"4.22374429223744"	"3"	"3"	"3"	"1"	"876"	"104.54"	"8.6"	""	"0.981"	"0.963"	"1.043"	"0.774"	"0.473"	"0.558"	"0.450"	"0.323"	"0.333"	"179.6"	"176.2"	"173.0"	"187.4"	"139.1"	"100.3"	"85.0"	"80.9"	"58.0"	"59.8"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.142"	"0"	"49.98"	"3"
"False"	"IsMasterProtein"	"PF3D7_0829000"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium membrane protein, unknown function | location=Pf3D7_08_v3:1245211-1251078(+) | length=1907 | sequence_SO=chromosome | SO=protein_coding"	"1.46827477713686"	"3"	"3"	"3"	"1"	"1907"	"228.665"	"6.77"	""	"0.931"	"0.662"	"0.365"	"0.222"	"0.179"	"0.179"	"0.169"	"0.146"	"0.140"	"543.0"	"505.5"	"359.6"	"198.4"	"120.6"	"97.4"	"97.3"	"91.9"	"79.4"	"75.8"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.074"	"0"	"49.9320824325194"	"3"
"False"	"IsMasterProtein"	"PF3D7_0616300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_06_v3:676888-677571(-) | length=227 | sequence_SO=chromosome | SO=protein_coding"	"11.4537444933921"	"3"	"3"	"3"	"1"	"227"	"26.884"	"8.85"	""	"1.005"	"0.713"	"0.361"	"0.200"	"0.166"	"0.169"	"0.142"	"0.132"	"0.129"	"543.2"	"545.9"	"387.5"	"196.3"	"108.4"	"91.9"	"90.1"	"77.2"	"71.9"	"70.3"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.389"	"0"	"49.8164301818371"	"3"
"False"	"IsMasterProtein"	"PF3D7_1218300"	"organism=Plasmodium_falciparum_3D7 | product=AP-2 complex subunit mu, putative (AP2-MU) | location=Pf3D7_12_v3:717955-719820(+) | length=621 | sequence_SO=chromosome | SO=protein_coding"	"1.61030595813204"	"1"	"1"	"1"	"1"	"621"	"72.855"	"9.51"	""	"0.968"	"0.974"	"1.201"	"0.871"	"1.014"	"0.876"	"1.245"	"0.952"	"1.143"	"93.5"	"90.5"	"91.1"	"112.3"	"81.4"	"81.9"	"94.8"	"116.4"	"89.0"	"106.9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.062"	"0"	"49.69"	"1"
"False"	"IsMasterProtein"	"PF3D7_1469100"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:2837319-2838101(+) | length=260 | sequence_SO=chromosome | SO=protein_coding"	"11.5384615384615"	"3"	"3"	"3"	"1"	"260"	"31.353"	"9.42"	""	"0.992"	"0.843"	"0.549"	"0.192"	"0.139"	"0.160"	"0.124"	"0.096"	"0.077"	"485.5"	"481.7"	"409.3"	"266.6"	"93.1"	"77.5"	"67.7"	"60.4"	"46.7"	"37.2"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.438"	"0"	"49.6159531362213"	"3"
"False"	"IsMasterProtein"	"PF3D7_0521300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_05_v3:870184-874570(-) | length=1345 | sequence_SO=chromosome | SO=protein_coding"	"1.78438661710037"	"3"	"3"	"2"	"1"	"1345"	"161.802"	"9.33"	""	"0.911"	"0.966"	"1.053"	"0.821"	"0.859"	"0.826"	"0.846"	"0.744"	"0.798"	"168.9"	"153.8"	"163.1"	"177.9"	"138.7"	"139.5"	"145.1"	"142.9"	"125.6"	"134.7"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.093"	"0"	"49.6"	"3"
