"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, Pyr) / (126, Pyr)"	"Abundance Ratio: (128N, Pyr) / (126, Pyr)"	"Abundance Ratio: (127C, Pyr) / (126, Pyr)"	"Abundance Ratio: (128C, Pyr) / (126, Pyr)"	"Abundance Ratio: (129N, Pyr) / (126, Pyr)"	"Abundance Ratio: (129C, Pyr) / (126, Pyr)"	"Abundance Ratio: (130N, Pyr) / (126, Pyr)"	"Abundance Ratio: (130C, Pyr) / (126, Pyr)"	"Abundance Ratio: (131, Pyr) / (126, Pyr)"	"Abundance: F4: 126, Sample, Pyr"	"Abundance: F4: 127N, Sample, Pyr"	"Abundance: F4: 127C, Sample, Pyr"	"Abundance: F4: 128N, Sample, Pyr"	"Abundance: F4: 128C, Sample, Pyr"	"Abundance: F4: 129N, Sample, Pyr"	"Abundance: F4: 129C, Sample, Pyr"	"Abundance: F4: 130N, Sample, Pyr"	"Abundance: F4: 130C, Sample, Pyr"	"Abundance: F4: 131, Sample, Pyr"	"Abundances Count: F4: 126, Sample, Pyr"	"Abundances Count: F4: 127N, Sample, Pyr"	"Abundances Count: F4: 127C, Sample, Pyr"	"Abundances Count: F4: 128N, Sample, Pyr"	"Abundances Count: F4: 128C, Sample, Pyr"	"Abundances Count: F4: 129N, Sample, Pyr"	"Abundances Count: F4: 129C, Sample, Pyr"	"Abundances Count: F4: 130N, Sample, Pyr"	"Abundances Count: F4: 130C, Sample, Pyr"	"Abundances Count: F4: 131, Sample, Pyr"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot" 
"False"	"IsMasterProtein"	"PF3D7_0710700"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_07_v3:481369-481974(-) | length=201 | sequence_SO=chromosome | SO=protein_coding"	"4.47761194029851"	"1"	"1"	"1"	"1"	"201"	"24.209"	"9.8"	""	"0.950"	"1.069"	"0.928"	"0.992"	"1.014"	"1.042"	"1.109"	"0.824"	"0.975"	"144.3"	"137.1"	"133.9"	"154.3"	"143.1"	"146.3"	"150.3"	"160.0"	"118.9"	"140.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.292"	"0"	"45.99"	"1"
"False"	"IsMasterProtein"	"PF3D7_0206900.1"	"organism=Plasmodium_falciparum_3D7 | product=merozoite surface protein 5 | location=Pf3D7_02_v3:275540-276577(-) | length=272 | sequence_SO=chromosome | SO=protein_coding"	"13.9705882352941"	"3"	"3"	"3"	"1"	"272"	"30.955"	"4.73"	""	"1.108"	"1.025"	"1.095"	"0.728"	"0.664"	"0.671"	"0.690"	"0.613"	"0.612"	"217.3"	"240.8"	"237.9"	"222.8"	"158.2"	"144.2"	"145.8"	"149.9"	"133.3"	"132.9"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.468"	"0"	"45.97"	"3"
"False"	"IsMasterProtein"	"PF3D7_1337300"	"organism=Plasmodium_falciparum_3D7 | product=exoribonuclease, putative | location=Pf3D7_13_v3:1503015-1506022(+) | length=903 | sequence_SO=chromosome | SO=protein_coding"	"5.75858250276855"	"5"	"6"	"5"	"1"	"903"	"106.709"	"7.09"	""	"0.850"	"0.379"	"0.626"	"0.250"	"0.191"	"0.185"	"0.170"	"0.153"	"0.138"	"800.2"	"680.0"	"501.3"	"303.6"	"199.8"	"152.7"	"147.9"	"136.4"	"122.6"	"110.3"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.253"	"0"	"45.94"	"5"
"False"	"IsMasterProtein"	"PF3D7_0719700"	"organism=Plasmodium_falciparum_3D7 | product=40S ribosomal protein S10, putative | location=Pf3D7_07_v3:861583-862487(+) | length=137 | sequence_SO=chromosome | SO=protein_coding"	"10.9489051094891"	"2"	"3"	"2"	"1"	"137"	"16.468"	"9.73"	""	"1.110"	"0.431"	"0.921"	"0.253"	"0.216"	"0.182"	"0.184"	"0.177"	"0.167"	"331.2"	"367.7"	"305.1"	"142.8"	"83.9"	"71.4"	"60.4"	"61.0"	"58.7"	"55.3"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.668"	"0"	"45.9"	"2"
"False"	"IsMasterProtein"	"PF3D7_1201800"	"organism=Plasmodium_falciparum_3D7 | product=cytochrome c oxidase assembly protein COX19, putative (COX19) | location=Pf3D7_12_v3:105683-106339(-) | length=218 | sequence_SO=chromosome | SO=protein_coding"	"3.6697247706422"	"1"	"1"	"1"	"1"	"218"	"26.143"	"8.44"	""	"0.938"	"1.175"	"1.112"	"1.037"	"0.781"	"0.997"	"0.801"	"0.914"	"0.765"	"110.3"	"103.5"	"122.7"	"129.6"	"114.4"	"86.1"	"110.0"	"88.4"	"100.8"	"84.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.179"	"0"	"45.89"	"1"
"False"	"IsMasterProtein"	"PF3D7_1024200"	"organism=Plasmodium_falciparum_3D7 | product=RNA-binding protein, putative | location=Pf3D7_10_v3:1021292-1021774(-) | length=160 | sequence_SO=chromosome | SO=protein_coding"	"18.75"	"2"	"2"	"2"	"1"	"160"	"19.435"	"9.47"	""	"1.012"	"1.082"	"1.017"	"0.588"	"0.623"	"0.420"	"0.301"	"0.262"	"0.304"	"96.8"	"98.0"	"98.4"	"104.7"	"56.9"	"60.3"	"40.7"	"29.1"	"25.4"	"29.4"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.585"	"0"	"45.89"	"2"
"False"	"IsMasterProtein"	"PF3D7_1472900"	"organism=Plasmodium_falciparum_3D7 | product=dihydroorotase, putative | location=Pf3D7_14_v3:2972978-2974054(+) | length=358 | sequence_SO=chromosome | SO=protein_coding"	"7.26256983240224"	"3"	"3"	"3"	"1"	"358"	"41.691"	"7.42"	""	"1.008"	"1.122"	"1.001"	"0.827"	"0.807"	"0.764"	"0.681"	"0.427"	"0.248"	"162.0"	"163.3"	"162.1"	"181.7"	"133.9"	"130.8"	"123.8"	"110.3"	"69.1"	"40.1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.35"	"0"	"45.8233333333333"	"3"
"False"	"IsMasterProtein"	"PF3D7_1427600"	"organism=Plasmodium_falciparum_3D7 | product=CorA-like Mg2+ transporter protein, putative | location=Pf3D7_14_v3:1085603-1087039(+) | length=478 | sequence_SO=chromosome | SO=protein_coding"	"3.76569037656904"	"2"	"2"	"2"	"1"	"478"	"56.646"	"6.25"	""	"0.925"	"1.092"	"0.958"	"0.848"	"0.619"	"0.869"	"1.301"	"0.583"	"0.622"	"174.8"	"161.7"	"167.5"	"190.9"	"148.3"	"108.2"	"151.9"	"227.5"	"101.9"	"108.8"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.172"	"0"	"45.6277386749346"	"2"
"False"	"IsMasterProtein"	"PF3D7_0711100"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium membrane protein, unknown function | location=Pf3D7_07_v3:492519-493232(-) | length=237 | sequence_SO=chromosome | SO=protein_coding"	"14.3459915611814"	"3"	"3"	"3"	"1"	"237"	"27.367"	"8.53"	""	"1.101"	"1.282"	"1.020"	"0.930"	"0.903"	"0.911"	"0.871"	"0.764"	"0.791"	"215.5"	"237.3"	"219.8"	"276.2"	"200.4"	"194.7"	"196.4"	"187.6"	"164.6"	"170.4"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1.371"	"0"	"45.5966666666667"	"3"
"False"	"IsMasterProtein"	"PF3D7_1247200"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_12_v3:1950989-1951513(-) | length=174 | sequence_SO=chromosome | SO=protein_coding"	"4.59770114942529"	"1"	"2"	"1"	"1"	"174"	"20.914"	"7.64"	""	"0.940"	"1.168"	"0.918"	"0.702"	"0.691"	"0.763"	"0.737"	"0.621"	"0.726"	"166.8"	"156.8"	"153.2"	"194.9"	"117.1"	"115.2"	"127.3"	"122.9"	"103.6"	"121.1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.668"	"0"	"45.5188113154854"	"1"
"False"	"IsMasterProtein"	"PF3D7_1142400"	"organism=Plasmodium_falciparum_3D7 | product=coproporphyrinogen-III oxidase (CPO) | location=Pf3D7_11_v3:1702089-1703642(-) | length=470 | sequence_SO=chromosome | SO=protein_coding"	"9.57446808510638"	"5"	"5"	"5"	"1"	"470"	"56.307"	"9.22"	""	"0.992"	"0.840"	"0.894"	"0.701"	"0.336"	"0.277"	"0.273"	"0.209"	"0.288"	"629.8"	"625.0"	"563.0"	"529.3"	"441.7"	"211.7"	"174.5"	"171.7"	"131.4"	"181.3"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.45"	"0"	"45.33"	"5"
"False"	"IsMasterProtein"	"PF3D7_1433300"	"organism=Plasmodium_falciparum_3D7 | product=chromatin assembly factor 1 P55 subunit, putative | location=Pf3D7_14_v3:1310041-1311834(+) | length=428 | sequence_SO=chromosome | SO=protein_coding"	"7.47663551401869"	"3"	"3"	"3"	"1"	"428"	"50.143"	"4.81"	""	"0.929"	"0.869"	"0.944"	"0.280"	"0.212"	"0.111"	"0.100"	"0.075"	"0.074"	"228.8"	"212.6"	"215.9"	"198.9"	"64.0"	"48.6"	"25.5"	"22.8"	"17.2"	"17.0"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.438"	"0"	"45.3053399797071"	"3"
"False"	"IsMasterProtein"	"PF3D7_0315400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_03_v3:630611-631381(-) | length=256 | sequence_SO=chromosome | SO=protein_coding"	"7.421875"	"2"	"2"	"2"	"1"	"256"	"30.503"	"7.99"	""	"0.993"	"1.117"	"1.050"	"0.909"	"0.988"	"0.988"	"1.000"	"0.838"	"0.920"	"149.3"	"148.2"	"156.8"	"166.7"	"135.7"	"147.5"	"147.5"	"149.3"	"125.1"	"137.4"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.359"	"0"	"45.25"	"2"
"False"	"IsMasterProtein"	"PF3D7_1420900"	"organism=Plasmodium_falciparum_3D7 | product=mannose-1-phosphate guanyltransferase, putative | location=Pf3D7_14_v3:865346-866805(-) | length=408 | sequence_SO=chromosome | SO=protein_coding"	"2.69607843137255"	"1"	"1"	"1"	"1"	"408"	"46.675"	"6.62"	""	"1.078"	"0.854"	"0.912"	"0.228"	"0.180"	"0.091"	"0.041"	"0.026"	"0.029"	"90.0"	"97.0"	"82.1"	"76.9"	"20.5"	"16.2"	"8.2"	"3.7"	"2.3"	"2.6"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.083"	"0"	"45.15"	"1"
"False"	"IsMasterProtein"	"PF3D7_1328200"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:1186619-1195201(+) | length=2668 | sequence_SO=chromosome | SO=protein_coding"	"1.57421289355322"	"4"	"6"	"4"	"1"	"2668"	"319.935"	"7.52"	""	"0.991"	"0.928"	"0.893"	"0.660"	"0.672"	"0.635"	"0.683"	"0.582"	"0.590"	"837.7"	"830.3"	"748.2"	"777.4"	"552.5"	"562.9"	"532.2"	"572.2"	"487.6"	"494.1"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.053"	"0"	"45.0905303526681"	"4"
"False"	"IsMasterProtein"	"PF3D7_0811600"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_08_v3:582983-586953(-) | length=1210 | sequence_SO=chromosome | SO=protein_coding"	"0.826446280991736"	"1"	"1"	"1"	"1"	"1210"	"143.917"	"7.02"	""	"1.015"	"0.709"	"0.875"	"0.204"	"0.154"	"0.183"	"0.131"	"0.126"	"0.165"	"107.9"	"109.5"	"94.4"	"76.5"	"22.0"	"16.6"	"19.7"	"14.1"	"13.6"	"17.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.03"	"0"	"45.05"	"1"
"False"	"IsMasterProtein"	"PF3D7_0509900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_05_v3:416365-417309(+) | length=314 | sequence_SO=chromosome | SO=protein_coding"	"5.09554140127389"	"1"	"1"	"1"	"1"	"314"	"37.152"	"8.66"	""	"1.174"	"1.099"	"1.019"	"1.039"	"0.821"	"0.906"	"0.871"	"0.798"	"0.914"	"61.9"	"72.7"	"63.1"	"68.0"	"64.3"	"50.8"	"56.1"	"53.9"	"49.4"	"56.6"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.145"	"0"	"44.91"	"1"
"False"	"IsMasterProtein"	"PF3D7_1343600"	"organism=Plasmodium_falciparum_3D7 | product=UDP-N-acetylglucosamine pyrophosphorylase, putative | location=Pf3D7_13_v3:1721904-1723685(-) | length=593 | sequence_SO=chromosome | SO=protein_coding"	"4.72175379426644"	"3"	"3"	"3"	"1"	"593"	"69.94"	"8.43"	""	"0.960"	"0.666"	"0.900"	"0.221"	"0.241"	"0.216"	"0.239"	"0.131"	"0.160"	"149.2"	"143.3"	"134.3"	"99.3"	"33.0"	"36.0"	"32.2"	"35.6"	"19.6"	"23.9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.233"	"0"	"44.8866666666667"	"3"
"False"	"IsMasterProtein"	"PF3D7_0530100"	"organism=Plasmodium_falciparum_3D7 | product=SNARE protein, putative (SYN6) | location=Pf3D7_05_v3:1226883-1227757(+) | length=225 | sequence_SO=chromosome | SO=protein_coding"	"4"	"1"	"1"	"1"	"1"	"225"	"26.674"	"5.74"	""	"0.981"	"1.170"	"1.002"	"0.757"	"0.555"	"0.349"	"0.291"	"0.253"	"0.332"	"493.2"	"483.7"	"494.4"	"577.2"	"373.2"	"273.6"	"172.1"	"143.4"	"125.0"	"163.9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.233"	"0"	"44.88"	"1"
"False"	"IsMasterProtein"	"PF3D7_0705700"	"organism=Plasmodium_falciparum_3D7 | product=40S ribosomal protein S29, putative | location=Pf3D7_07_v3:285472-286166(-) | length=54 | sequence_SO=chromosome | SO=protein_coding"	"33.3333333333333"	"2"	"4"	"2"	"1"	"54"	"6.411"	"10.11"	""	"0.942"	"0.635"	"0.950"	"0.497"	"0.394"	"0.373"	"0.399"	"0.290"	"0.285"	"215.0"	"202.6"	"204.3"	"136.6"	"106.8"	"84.8"	"80.2"	"85.7"	"62.3"	"61.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"4.623"	"0"	"44.7833333333333"	"2"
"False"	"IsMasterProtein"	"PF3D7_1417900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:757195-758555(-) | length=144 | sequence_SO=chromosome | SO=protein_coding"	"11.1111111111111"	"1"	"1"	"1"	"1"	"144"	"16.82"	"8.43"	""	"0.988"	"1.205"	"1.012"	"0.866"	"1.039"	"0.825"	"0.858"	"0.810"	"0.816"	"33.7"	"33.3"	"34.1"	"40.6"	"29.2"	"35.0"	"27.8"	"28.9"	"27.3"	"27.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.334"	"0"	"44.71"	"1"
"False"	"IsMasterProtein"	"PF3D7_1222600"	"organism=Plasmodium_falciparum_3D7 | product=transcription factor with AP2 domain(s) (AP2-G) | location=Pf3D7_12_v3:907203-914501(+) | length=2432 | sequence_SO=chromosome | SO=protein_coding"	"0.863486842105263"	"2"	"2"	"2"	"1"	"2432"	"283.888"	"8.5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0.019"	"0"	"44.6097939487872"	"2"
"False"	"IsMasterProtein"	"PF3D7_1035700"	"organism=Plasmodium_falciparum_3D7 | product=duffy binding-like merozoite surface protein (DBLMSP) | location=Pf3D7_10_v3:1413200-1415293(+) | length=697 | sequence_SO=chromosome | SO=protein_coding"	"1.43472022955524"	"1"	"1"	"1"	"1"	"697"	"80.198"	"5.1"	""	"1.264"	"1.429"	"1.224"	"0.843"	"0.924"	"0.879"	"0.769"	"0.819"	"0.912"	"42.0"	"53.1"	"51.4"	"60.0"	"35.4"	"38.8"	"36.9"	"32.3"	"34.4"	"38.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.045"	"0"	"44.6"	"1"
"False"	"IsMasterProtein"	"PF3D7_1315500"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:652794-653838(-) | length=183 | sequence_SO=chromosome | SO=protein_coding"	"5.46448087431694"	"1"	"1"	"1"	"1"	"183"	"21.451"	"5.14"	""	"0.980"	"1.008"	"1.051"	"0.883"	"0.871"	"0.887"	"0.961"	"0.547"	"0.797"	"25.6"	"25.1"	"26.9"	"25.8"	"22.6"	"22.3"	"22.7"	"24.6"	"14.0"	"20.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.212"	"0"	"44.48"	"1"
"False"	"IsMasterProtein"	"PF3D7_1231500"	"organism=Plasmodium_falciparum_3D7 | product=mitosis protein dim1, putative | location=Pf3D7_12_v3:1299608-1300027(+) | length=139 | sequence_SO=chromosome | SO=protein_coding"	"12.9496402877698"	"2"	"3"	"2"	"1"	"139"	"16.528"	"5.34"	""	"1.024"	"0.548"	"0.919"	"0.286"	"0.178"	"0.172"	"0.176"	"0.143"	"0.118"	"187.0"	"191.4"	"171.9"	"102.4"	"53.5"	"33.3"	"32.1"	"33.0"	"26.7"	"22.1"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1.154"	"0"	"44.44"	"2"
"False"	"IsMasterProtein"	"PF3D7_0936600"	"organism=Plasmodium_falciparum_3D7 | product=Plasmodium exported protein (PHISTc), unknown function (GEXP05) | location=Pf3D7_09_v3:1446929-1447947(+) | length=297 | sequence_SO=chromosome | SO=protein_coding"	"3.03030303030303"	"1"	"2"	"1"	"1"	"297"	"34.887"	"6.86"	""	"1.023"	"0.868"	"0.929"	"0.566"	"0.542"	"0.527"	"0.546"	"0.446"	"0.496"	"275.6"	"281.9"	"256.0"	"239.2"	"155.9"	"149.3"	"145.2"	"150.4"	"122.9"	"136.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.136"	"0"	"44.4"	"1"
"False"	"IsMasterProtein"	"PF3D7_1333700"	"organism=Plasmodium_falciparum_3D7 | product=histone H3-like centromeric protein CSE4 (CenH3) | location=Pf3D7_13_v3:1379109-1379621(-) | length=170 | sequence_SO=chromosome | SO=protein_coding"	"11.7647058823529"	"2"	"2"	"2"	"1"	"170"	"19.616"	"10.7"	""	"1.092"	"1.252"	"1.035"	"1.018"	"1.063"	"1.053"	"1.029"	"0.923"	"0.893"	"387.5"	"423.0"	"400.9"	"485.2"	"394.5"	"412.0"	"408.1"	"398.8"	"357.6"	"346.0"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.585"	"0"	"44.23"	"2"
"False"	"IsMasterProtein"	"PF3D7_1246400"	"organism=Plasmodium_falciparum_3D7 | product=myosin A tail domain interacting protein (MTIP) | location=Pf3D7_12_v3:1931970-1932584(+) | length=204 | sequence_SO=chromosome | SO=protein_coding"	"12.7450980392157"	"3"	"3"	"3"	"1"	"204"	"23.477"	"4.31"	""	"1.037"	"0.743"	"0.945"	"0.299"	"0.219"	"0.191"	"0.186"	"0.129"	"0.114"	"131.3"	"136.2"	"124.1"	"97.5"	"39.2"	"28.8"	"25.1"	"24.4"	"17.0"	"15.0"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.874"	"0"	"44.11"	"3"
"False"	"IsMasterProtein"	"PF3D7_1469100"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:2837319-2838101(+) | length=260 | sequence_SO=chromosome | SO=protein_coding"	"3.46153846153846"	"1"	"1"	"1"	"1"	"260"	"31.353"	"9.42"	""	"1.018"	"0.513"	"0.832"	"0.150"	"0.121"	"0.138"	"0.101"	"0.086"	"0.089"	"267.2"	"272.0"	"222.3"	"137.2"	"40.0"	"32.4"	"37.0"	"27.0"	"23.1"	"23.9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.129"	"0"	"44.09"	"1"
"False"	"IsMasterProtein"	"PF3D7_0407300"	"organism=Plasmodium_falciparum_3D7 | product=transcription factor, putative | location=Pf3D7_04_v3:366379-367341(+) | length=320 | sequence_SO=chromosome | SO=protein_coding"	"5.9375"	"2"	"2"	"2"	"1"	"320"	"38.351"	"7.8"	""	"1.008"	"0.933"	"1.176"	"0.735"	"0.780"	"0.792"	"0.784"	"0.631"	"0.655"	"51.0"	"51.4"	"60.0"	"47.6"	"37.5"	"39.8"	"40.4"	"40.0"	"32.2"	"33.4"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.259"	"0"	"44.07"	"2"
"False"	"IsMasterProtein"	"PF3D7_1127000"	"organism=Plasmodium_falciparum_3D7 | product=protein phosphatase, putative | location=Pf3D7_11_v3:1056198-1058054(-) | length=287 | sequence_SO=chromosome | SO=protein_coding"	"9.75609756097561"	"2"	"2"	"2"	"1"	"287"	"34.439"	"7.91"	""	"0.738"	"0.524"	"0.808"	"0.285"	"0.260"	"0.215"	"0.225"	"0.173"	"0.207"	"96.5"	"71.2"	"78.0"	"50.6"	"27.5"	"25.1"	"20.7"	"21.7"	"16.7"	"20.0"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.311"	"0"	"44.05"	"2"
"False"	"IsMasterProtein"	"PF3D7_0508600"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_05_v3:356222-357010(+) | length=262 | sequence_SO=chromosome | SO=protein_coding"	"6.10687022900763"	"1"	"2"	"1"	"1"	"262"	"30.238"	"9.52"	""	"0.862"	"0.932"	"0.916"	"0.485"	"0.459"	"0.388"	"0.499"	"0.382"	"0.494"	"93.8"	"80.9"	"85.9"	"87.4"	"45.5"	"43.1"	"36.4"	"46.8"	"35.8"	"46.3"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.425"	"0"	"43.98"	"1"
"False"	"IsMasterProtein"	"PF3D7_0508900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_05_v3:367022-376426(+) | length=3134 | sequence_SO=chromosome | SO=protein_coding"	"0.861518825781749"	"2"	"3"	"2"	"1"	"3134"	"369.953"	"5.44"	""	"1.066"	"1.197"	"0.971"	"0.883"	"0.889"	"0.743"	"0.885"	"0.842"	"0.877"	"48.7"	"51.9"	"47.3"	"58.3"	"43.0"	"43.3"	"36.2"	"43.1"	"41.0"	"42.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.013"	"0"	"43.89"	"2"
"False"	"IsMasterProtein"	"PF3D7_1346900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:1881902-1882657(+) | length=251 | sequence_SO=chromosome | SO=protein_coding"	"7.17131474103586"	"1"	"1"	"1"	"1"	"251"	"29.836"	"5.62"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0.212"	"0"	"43.85"	"1"
"False"	"IsMasterProtein"	"PF3D7_0208700.2"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_02_v3:356501-358014(-) | length=222 | sequence_SO=chromosome | SO=protein_coding"	"4.95495495495496"	"1"	"1"	"1"	"1"	"222"	"26.354"	"9.45"	""	"1.240"	"1.228"	"1.090"	"0.597"	"0.214"	"0.235"	"0.149"	"0.125"	"0.187"	"73.7"	"91.4"	"80.3"	"90.5"	"44.0"	"15.8"	"17.3"	"11.0"	"9.2"	"13.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.155"	"0"	"43.81"	"1"
"False"	"IsMasterProtein"	"PF3D7_0717500"	"organism=Plasmodium_falciparum_3D7 | product=calcium-dependent protein kinase 4 (CDPK4) | location=Pf3D7_07_v3:755763-757696(+) | length=528 | sequence_SO=chromosome | SO=protein_coding"	"6.43939393939394"	"4"	"4"	"4"	"1"	"528"	"60.741"	"6.96"	""	"0.933"	"0.405"	"0.724"	"0.287"	"0.228"	"0.209"	"0.171"	"0.175"	"0.148"	"362.4"	"338.1"	"262.3"	"146.8"	"103.9"	"82.7"	"75.9"	"62.1"	"63.3"	"53.7"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.359"	"0"	"43.8"	"4"
"False"	"IsMasterProtein"	"PF3D7_0516600"	"organism=Plasmodium_falciparum_3D7 | product=sporozoite surface antigen MB2 (MB2) | location=Pf3D7_05_v3:686810-691642(-) | length=1610 | sequence_SO=chromosome | SO=protein_coding"	"1.49068322981366"	"1"	"1"	"1"	"1"	"1610"	"186.923"	"8.32"	""	"0.978"	"1.166"	"0.904"	"0.951"	"0.882"	"0.932"	"0.981"	"0.928"	"0.846"	"151.9"	"148.6"	"137.3"	"177.1"	"144.4"	"134.0"	"141.5"	"149.0"	"141.0"	"128.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.022"	"0"	"43.71"	"1"
"False"	"IsMasterProtein"	"PF3D7_0502100"	"organism=Plasmodium_falciparum_3D7 | product=HCNGP-like protein | location=Pf3D7_05_v3:102193-102897(-) | length=234 | sequence_SO=chromosome | SO=protein_coding"	"16.6666666666667"	"3"	"3"	"3"	"1"	"234"	"27.822"	"4.54"	""	"1.078"	"1.130"	"1.013"	"0.750"	"0.388"	"0.231"	"0.185"	"0.209"	"0.189"	"119.7"	"129.0"	"121.2"	"135.3"	"89.8"	"46.4"	"27.7"	"22.2"	"25.0"	"22.6"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.585"	"0"	"43.6866666666667"	"3"
"False"	"IsMasterProtein"	"PF3D7_1372000"	"organism=Plasmodium_falciparum_3D7 | product=Plasmodium exported protein (PHISTa), unknown function | location=Pf3D7_13_v3:2832952-2834322(+) | length=417 | sequence_SO=chromosome | SO=protein_coding"	"2.15827338129496"	"1"	"2"	"1"	"1"	"417"	"48.862"	"4.88"	""	"1.010"	"1.106"	"0.958"	"0.650"	"0.633"	"0.644"	"0.708"	"0.615"	"0.698"	"181.7"	"183.6"	"174.1"	"201.0"	"118.1"	"115.0"	"117.1"	"128.6"	"111.7"	"126.9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.245"	"0"	"43.68"	"1"
