"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, DMSO) / (126, DMSO)"	"Abundance Ratio: (127C, DMSO) / (126, DMSO)"	"Abundance Ratio: (128N, DMSO) / (126, DMSO)"	"Abundance Ratio: (128C, DMSO) / (126, DMSO)"	"Abundance Ratio: (129N, DMSO) / (126, DMSO)"	"Abundance Ratio: (129C, DMSO) / (126, DMSO)"	"Abundance Ratio: (130N, DMSO) / (126, DMSO)"	"Abundance Ratio: (130C, DMSO) / (126, DMSO)"	"Abundance Ratio: (131, DMSO) / (126, DMSO)"	"Abundance: F2: 126, Sample, DMSO"	"Abundance: F2: 127N, Sample, DMSO"	"Abundance: F2: 127C, Sample, DMSO"	"Abundance: F2: 128N, Sample, DMSO"	"Abundance: F2: 128C, Sample, DMSO"	"Abundance: F2: 129N, Sample, DMSO"	"Abundance: F2: 129C, Sample, DMSO"	"Abundance: F2: 130N, Sample, DMSO"	"Abundance: F2: 130C, Sample, DMSO"	"Abundance: F2: 131, Sample, DMSO"	"Abundances Count: F2: 126, Sample, DMSO"	"Abundances Count: F2: 127N, Sample, DMSO"	"Abundances Count: F2: 127C, Sample, DMSO"	"Abundances Count: F2: 128N, Sample, DMSO"	"Abundances Count: F2: 128C, Sample, DMSO"	"Abundances Count: F2: 129N, Sample, DMSO"	"Abundances Count: F2: 129C, Sample, DMSO"	"Abundances Count: F2: 130N, Sample, DMSO"	"Abundances Count: F2: 130C, Sample, DMSO"	"Abundances Count: F2: 131, Sample, DMSO"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot" 
"False"	"IsMasterProtein"	"PF3D7_1329000"	"organism=Plasmodium_falciparum_3D7 | product=DNA-directed RNA polymerase 3 largest subunit | location=Pf3D7_13_v3:1217917-1225535(-) | length=2356 | sequence_SO=chromosome | SO=protein_coding"	"1.35823429541596"	"3"	"4"	"3"	"1"	"2356"	"274.657"	"7.88"	""	"0.823"	"0.706"	"0.557"	"0.422"	"0.379"	"0.413"	"0.311"	"0.316"	"0.297"	"123.6"	"101.7"	"87.3"	"68.8"	"52.1"	"46.8"	"51.0"	"38.5"	"39.0"	"36.7"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.057"	"0"	"58.12"	"3"
"False"	"IsMasterProtein"	"PF3D7_0405200"	"organism=Plasmodium_falciparum_3D7 | product=ag-1 blood stage membrane protein homologue (MAg-1) | location=Pf3D7_04_v3:279072-281983(+) | length=579 | sequence_SO=chromosome | SO=protein_coding"	"12.4352331606218"	"3"	"3"	"3"	"1"	"579"	"69.06"	"5.73"	""	"0.944"	"0.790"	"0.783"	"0.567"	"0.488"	"0.495"	"0.463"	"0.492"	"0.414"	"73.4"	"69.3"	"58.0"	"57.5"	"41.6"	"35.8"	"36.3"	"34.0"	"36.1"	"30.4"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.184"	"0"	"58.07"	"3"
"False"	"IsMasterProtein"	"PF3D7_1240000"	"organism=Plasmodium_falciparum_3D7 | product=3-hydroxyisobutyryl-coenzyme A hydrolase, putative | location=Pf3D7_12_v3:1682835-1684460(+) | length=541 | sequence_SO=chromosome | SO=protein_coding"	"5.91497227356747"	"4"	"8"	"4"	"1"	"541"	"63.815"	"8.79"	""	"0.916"	"0.882"	"0.669"	"0.253"	"0.161"	"0.126"	"0.104"	"0.081"	"0.066"	"1200.6"	"1099.7"	"1058.9"	"803.1"	"303.8"	"193.4"	"151.5"	"124.8"	"97.1"	"79.3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.189"	"0"	"58.0433333333333"	"4"
"False"	"IsMasterProtein"	"PF3D7_0919100"	"organism=Plasmodium_falciparum_3D7 | product=DnaJ protein, putative | location=Pf3D7_09_v3:786156-788212(+) | length=370 | sequence_SO=chromosome | SO=protein_coding"	"6.75675675675676"	"3"	"3"	"3"	"1"	"370"	"43.233"	"8.7"	""	"0.890"	"0.933"	"0.817"	"0.712"	"0.714"	"0.724"	"0.731"	"0.651"	"0.651"	"251.8"	"224.2"	"235.0"	"205.7"	"179.4"	"179.9"	"182.4"	"184.1"	"163.9"	"163.8"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.369"	"0"	"57.8699520367316"	"3"
"False"	"IsMasterProtein"	"PF3D7_0731100"	"organism=Plasmodium_falciparum_3D7 | product=EMP1-trafficking protein (PTP2) | location=Pf3D7_07_v3:1338959-1341790(+) | length=890 | sequence_SO=chromosome | SO=protein_coding"	"5.1685393258427"	"4"	"5"	"4"	"1"	"890"	"103.005"	"6.95"	""	"0.885"	"0.954"	"0.836"	"0.655"	"0.615"	"0.630"	"0.691"	"0.586"	"0.590"	"689.0"	"609.5"	"657.0"	"575.9"	"451.3"	"423.5"	"434.0"	"476.0"	"403.8"	"406.6"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.197"	"0"	"57.83"	"4"
"False"	"IsMasterProtein"	"PF3D7_0212200"	"organism=Plasmodium_falciparum_3D7 | product=mitochondrial ribosomal protein L12 precursor, putative | location=Pf3D7_02_v3:489904-490818(-) | length=255 | sequence_SO=chromosome | SO=protein_coding"	"9.41176470588235"	"2"	"5"	"2"	"1"	"255"	"29.528"	"9.32"	""	"0.901"	"0.922"	"0.845"	"0.701"	"0.637"	"0.594"	"0.722"	"0.551"	"0.638"	"377.8"	"340.3"	"348.2"	"319.4"	"264.9"	"240.7"	"224.4"	"272.8"	"208.0"	"241.0"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.701"	"0"	"57.68"	"2"
"False"	"IsMasterProtein"	"PF3D7_1452500"	"organism=Plasmodium_falciparum_3D7 | product=SNARE protein, putative (BET1) | location=Pf3D7_14_v3:2151823-2153614(-) | length=211 | sequence_SO=chromosome | SO=protein_coding"	"18.0094786729858"	"3"	"3"	"3"	"1"	"211"	"24.685"	"5.12"	"Acetyl [N-Term]"	"1.001"	"0.912"	"0.827"	"0.613"	"0.540"	"0.527"	"0.423"	"0.365"	"0.378"	"144.3"	"144.5"	"131.6"	"119.4"	"88.4"	"77.9"	"76.1"	"61.0"	"52.6"	"54.6"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.701"	"0"	"57.6632693823089"	"3"
"False"	"IsMasterProtein"	"PF3D7_0906700"	"organism=Plasmodium_falciparum_3D7 | product=leucine-rich repeat protein (LRR9) | location=Pf3D7_09_v3:330499-331965(-) | length=488 | sequence_SO=chromosome | SO=protein_coding"	"3.48360655737705"	"2"	"2"	"2"	"1"	"488"	"58.586"	"6.06"	""	"0.888"	"0.817"	"0.589"	"0.323"	"0.207"	"0.209"	"0.177"	"0.142"	"0.124"	"382.8"	"340.0"	"312.6"	"225.5"	"123.8"	"79.4"	"79.9"	"67.9"	"54.5"	"47.3"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.155"	"0"	"57.6103257649977"	"2"
"False"	"IsMasterProtein"	"PF3D7_0826000"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_08_v3:1109276-1112794(+) | length=1172 | sequence_SO=chromosome | SO=protein_coding"	"8.78839590443686"	"4"	"4"	"4"	"1"	"1172"	"138.244"	"8.78"	""	"0.934"	"0.957"	"0.928"	"0.805"	"0.778"	"0.805"	"0.806"	"0.743"	"0.773"	"575.7"	"537.8"	"550.7"	"534.4"	"463.3"	"447.9"	"463.6"	"464.3"	"428.0"	"444.9"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.088"	"0"	"57.5966666666667"	"4"
"False"	"IsMasterProtein"	"PF3D7_0304000"	"organism=Plasmodium_falciparum_3D7 | product=inner membrane complex protein 1a, putative (IMC1a) | location=Pf3D7_03_v3:198542-201584(-) | length=861 | sequence_SO=chromosome | SO=protein_coding"	"7.20092915214866"	"3"	"4"	"3"	"1"	"861"	"100.784"	"5.45"	""	"0.979"	"0.959"	"0.974"	"0.843"	"0.809"	"0.784"	"0.890"	"0.764"	"0.826"	"402.0"	"393.4"	"385.6"	"391.7"	"339.0"	"325.2"	"315.3"	"357.8"	"307.1"	"332.2"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.152"	"0"	"57.4997181765295"	"3"
"False"	"IsMasterProtein"	"PF3D7_0522100"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_05_v3:897465-899756(-) | length=763 | sequence_SO=chromosome | SO=protein_coding"	"1.57273918741809"	"1"	"1"	"1"	"1"	"763"	"90.167"	"7.05"	""	"0.976"	"0.904"	"0.965"	"0.859"	"0.795"	"0.850"	"0.897"	"0.835"	"0.859"	"91.7"	"89.5"	"82.9"	"88.5"	"78.8"	"72.9"	"77.9"	"82.3"	"76.6"	"78.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.05"	"0"	"57.37"	"1"
"False"	"IsMasterProtein"	"PF3D7_0313400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_03_v3:545828-548182(-) | length=784 | sequence_SO=chromosome | SO=protein_coding"	"1.14795918367347"	"2"	"13"	"2"	"1"	"784"	"94.825"	"9.19"	""	"1.079"	"1.069"	"1.195"	"0.850"	"0.914"	"0.956"	"1.131"	"0.787"	"0.946"	"98.0"	"105.7"	"104.8"	"117.1"	"83.3"	"89.6"	"93.7"	"110.8"	"77.1"	"92.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.047"	"0"	"57.3393545922884"	"2"
"False"	"IsMasterProtein"	"PF3D7_0708700"	"organism=Plasmodium_falciparum_3D7 | product=Cg8 protein | location=Pf3D7_07_v3:391502-392188(-) | length=228 | sequence_SO=chromosome | SO=protein_coding"	"3.50877192982456"	"1"	"2"	"1"	"1"	"228"	"27.533"	"6.19"	""	"1.039"	"1.103"	"1.124"	"0.869"	"0.939"	"0.916"	"0.935"	"0.775"	"0.894"	"178.0"	"184.9"	"196.3"	"200.1"	"154.7"	"167.1"	"163.0"	"166.4"	"138.0"	"159.1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.212"	"0"	"57.3"	"1"
"False"	"IsMasterProtein"	"PF3D7_1469200"	"organism=Plasmodium_falciparum_3D7 | product=shewanella-like protein phosphatase 1, putative (SHLP1) | location=Pf3D7_14_v3:2838913-2839989(-) | length=358 | sequence_SO=chromosome | SO=protein_coding"	"2.23463687150838"	"1"	"2"	"1"	"1"	"358"	"42.298"	"9.51"	""	"0.894"	"0.830"	"0.601"	"0.465"	"0.402"	"0.349"	"0.403"	"0.312"	"0.359"	"258.1"	"230.8"	"214.1"	"155.0"	"119.9"	"103.8"	"90.0"	"104.0"	"80.4"	"92.6"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.105"	"0"	"57.3"	"1"
"False"	"IsMasterProtein"	"PF3D7_0619900"	"organism=Plasmodium_falciparum_3D7 | product=splicing factor 3A subunit 2, putative (SF3A2) | location=Pf3D7_06_v3:840523-841224(+) | length=233 | sequence_SO=chromosome | SO=protein_coding"	"8.58369098712446"	"2"	"2"	"2"	"1"	"233"	"27.657"	"9.57"	""	"0.889"	"0.802"	"0.682"	"0.559"	"0.442"	"0.434"	"0.434"	"0.369"	"0.367"	"124.8"	"111.0"	"100.1"	"85.1"	"69.8"	"55.2"	"54.2"	"54.2"	"46.0"	"45.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.311"	"0"	"57.25"	"2"
"False"	"IsMasterProtein"	"PF3D7_0908800"	"organism=Plasmodium_falciparum_3D7 | product=transporter, putative | location=Pf3D7_09_v3:404312-406285(+) | length=590 | sequence_SO=chromosome | SO=protein_coding"	"2.3728813559322"	"2"	"2"	"2"	"1"	"590"	"70.011"	"9.41"	""	"0.933"	"0.923"	"0.720"	"0.666"	"0.592"	"0.662"	"0.693"	"0.604"	"0.627"	"214.9"	"200.5"	"198.3"	"154.7"	"143.2"	"127.3"	"142.3"	"148.9"	"129.8"	"134.8"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.129"	"0"	"57.2"	"2"
"False"	"IsMasterProtein"	"PF3D7_0508800"	"organism=Plasmodium_falciparum_3D7 | product=single-stranded DNA-binding protein (SSB) | location=Pf3D7_05_v3:363588-364442(-) | length=284 | sequence_SO=chromosome | SO=protein_coding"	"10.9154929577465"	"2"	"7"	"2"	"1"	"284"	"33.839"	"8.29"	""	"0.971"	"0.930"	"0.850"	"0.622"	"0.585"	"0.596"	"0.645"	"0.536"	"0.531"	"139.3"	"135.3"	"129.5"	"118.4"	"86.6"	"81.5"	"83.0"	"89.8"	"74.6"	"73.9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.259"	"0"	"56.85"	"2"
"False"	"IsMasterProtein"	"PF3D7_0625400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_06_v3:1032536-1033774(-) | length=412 | sequence_SO=chromosome | SO=protein_coding"	"8.49514563106796"	"4"	"6"	"4"	"1"	"412"	"48.514"	"6.07"	""	"0.839"	"0.777"	"0.565"	"0.275"	"0.249"	"0.265"	"0.296"	"0.221"	"0.175"	"682.5"	"572.7"	"530.6"	"385.3"	"187.8"	"169.7"	"180.8"	"202.1"	"150.8"	"119.3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.407"	"0"	"56.72"	"4"
"False"	"IsMasterProtein"	"PF3D7_0925500"	"organism=Plasmodium_falciparum_3D7 | product=thioredoxin-like protein 2 (TLP2) | location=Pf3D7_09_v3:1025493-1026353(+) | length=128 | sequence_SO=chromosome | SO=protein_coding"	"14.0625"	"2"	"5"	"2"	"1"	"128"	"14.769"	"5.6"	""	"0.917"	"0.976"	"0.817"	"0.664"	"0.550"	"0.607"	"0.458"	"0.453"	"0.389"	"329.2"	"301.9"	"321.4"	"268.8"	"218.7"	"181.0"	"199.7"	"150.8"	"149.0"	"128.1"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1.683"	"0"	"56.5966666666667"	"2"
"False"	"IsMasterProtein"	"PF3D7_0312500"	"organism=Plasmodium_falciparum_3D7 | product=transporter, putative | location=Pf3D7_03_v3:529037-530776(+) | length=579 | sequence_SO=chromosome | SO=protein_coding"	"3.62694300518135"	"2"	"4"	"2"	"1"	"579"	"67.725"	"8.68"	""	"0.936"	"0.922"	"0.762"	"0.552"	"0.500"	"0.537"	"0.526"	"0.466"	"0.476"	"452.1"	"423.3"	"416.7"	"344.5"	"249.7"	"226.1"	"242.7"	"238.0"	"210.5"	"215.4"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.369"	"0"	"56.5866666666667"	"2"
"False"	"IsMasterProtein"	"PF3D7_0205500"	"organism=Plasmodium_falciparum_3D7 | product=DNA-directed RNA polymerase II 16 kDa subunit, putative | location=Pf3D7_02_v3:225562-226245(-) | length=132 | sequence_SO=chromosome | SO=protein_coding"	"31.8181818181818"	"5"	"7"	"5"	"1"	"132"	"15.104"	"6.54"	""	"1.055"	"0.973"	"0.912"	"0.504"	"0.374"	"0.201"	"0.138"	"0.171"	"0.110"	"609.4"	"642.8"	"593.0"	"555.6"	"307.0"	"227.9"	"122.3"	"84.4"	"104.1"	"67.0"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"2.162"	"0"	"56.57"	"5"
"False"	"IsMasterProtein"	"PF3D7_1001400"	"organism=Plasmodium_falciparum_3D7 | product=alpha/beta hydrolase, putative | location=Pf3D7_10_v3:74661-77572(-) | length=921 | sequence_SO=chromosome | SO=protein_coding"	"3.14875135722041"	"3"	"3"	"3"	"1"	"921"	"107.589"	"5.21"	""	"0.982"	"0.973"	"0.846"	"0.637"	"0.552"	"0.526"	"0.557"	"0.505"	"0.373"	"401.9"	"394.5"	"391.0"	"339.9"	"256.2"	"221.7"	"211.4"	"223.8"	"202.9"	"149.8"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.12"	"0"	"56.4633333333333"	"3"
"False"	"IsMasterProtein"	"PF3D7_1309000"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:415916-416998(-) | length=360 | sequence_SO=chromosome | SO=protein_coding"	"8.88888888888889"	"4"	"5"	"4"	"1"	"360"	"42.288"	"8.03"	""	"0.963"	"0.889"	"0.931"	"0.390"	"0.165"	"0.117"	"0.069"	"0.065"	"0.055"	"317.3"	"305.5"	"282.0"	"295.5"	"123.8"	"52.2"	"37.2"	"22.0"	"20.5"	"17.3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.374"	"0"	"56.2766666666667"	"4"
"False"	"IsMasterProtein"	"PF3D7_1245500"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_12_v3:1896891-1899837(+) | length=460 | sequence_SO=chromosome | SO=protein_coding"	"3.04347826086957"	"1"	"3"	"1"	"1"	"460"	"56.174"	"9.23"	""	"1.027"	"1.035"	"1.015"	"0.951"	"0.891"	"0.860"	"0.851"	"0.781"	"0.849"	"275.2"	"282.6"	"284.8"	"279.2"	"261.7"	"245.2"	"236.6"	"234.1"	"215.0"	"233.7"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.136"	"0"	"56.1677183166038"	"1"
"False"	"IsMasterProtein"	"PF3D7_0622900"	"organism=Plasmodium_falciparum_3D7 | product=transcription factor with AP2 domain(s), putative (ApiAP2) | location=Pf3D7_06_v3:925105-931074(-) | length=1989 | sequence_SO=chromosome | SO=protein_coding"	"2.11161387631976"	"4"	"4"	"4"	"1"	"1989"	"237.219"	"8.9"	""	"0.875"	"0.956"	"0.872"	"0.833"	"0.757"	"0.853"	"0.737"	"0.855"	"0.691"	"211.4"	"185.0"	"202.1"	"184.4"	"176.1"	"160.0"	"180.4"	"155.9"	"180.8"	"146.1"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.054"	"0"	"56.1422601189057"	"4"
"False"	"IsMasterProtein"	"PF3D7_1407600"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:271014-277115(-) | length=2033 | sequence_SO=chromosome | SO=protein_coding"	"1.32808657156911"	"3"	"17"	"3"	"1"	"2033"	"240.981"	"9.48"	""	"0.939"	"0.824"	"0.816"	"0.645"	"0.584"	"0.586"	"0.634"	"0.502"	"0.486"	"554.8"	"520.7"	"457.0"	"452.6"	"357.6"	"324.2"	"325.2"	"351.5"	"278.4"	"269.4"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.055"	"0"	"56.1347619436134"	"3"
"False"	"IsMasterProtein"	"PF3D7_0514200"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_05_v3:596818-599421(+) | length=867 | sequence_SO=chromosome | SO=protein_coding"	"4.38292964244521"	"3"	"20"	"3"	"1"	"867"	"104.921"	"9.17"	""	"0.974"	"0.988"	"1.008"	"0.589"	"0.177"	"0.158"	"0.123"	"0.128"	"0.093"	"277.1"	"270.0"	"273.8"	"279.3"	"163.3"	"49.0"	"43.9"	"34.1"	"35.4"	"25.8"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.151"	"0"	"55.9"	"3"
"False"	"IsMasterProtein"	"PF3D7_1027000"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_10_v3:1126523-1131958(-) | length=1811 | sequence_SO=chromosome | SO=protein_coding"	"0.993926007730536"	"2"	"2"	"1"	"1"	"1811"	"216.522"	"5.87"	""	"0.857"	"0.978"	"0.842"	"0.670"	"0.596"	"0.618"	"0.665"	"0.558"	"0.503"	"302.6"	"259.3"	"295.8"	"254.8"	"202.7"	"180.2"	"186.9"	"201.2"	"168.9"	"152.1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.046"	"1"	"55.8716183787945"	"2"
"False"	"IsMasterProtein"	"PF3D7_0726600"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_07_v3:1140479-1142754(+) | length=688 | sequence_SO=chromosome | SO=protein_coding"	"6.54069767441861"	"4"	"4"	"4"	"1"	"688"	"81.227"	"6.15"	""	"0.963"	"0.923"	"0.880"	"0.604"	"0.468"	"0.451"	"0.447"	"0.345"	"0.346"	"455.5"	"438.8"	"420.5"	"400.8"	"275.2"	"213.1"	"205.6"	"203.5"	"157.2"	"157.6"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.283"	"0"	"55.81"	"4"
"False"	"IsMasterProtein"	"PF3D7_0422200"	"organism=Plasmodium_falciparum_3D7 | product=erythrocyte membrane-associated antigen | location=Pf3D7_04_v3:1004462-1017247(-) | length=4261 | sequence_SO=chromosome | SO=protein_coding"	"1.5254635062192"	"5"	"13"	"5"	"1"	"4261"	"508.225"	"8.79"	""	"0.872"	"0.920"	"0.843"	"0.803"	"0.744"	"0.792"	"0.855"	"0.748"	"0.769"	"470.2"	"409.9"	"432.5"	"396.6"	"377.8"	"350.0"	"372.3"	"402.1"	"351.6"	"361.7"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.071"	"0"	"55.76"	"5"
"False"	"IsMasterProtein"	"PF3D7_1363700"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:2552554-2554926(+) | length=790 | sequence_SO=chromosome | SO=protein_coding"	"1.51898734177215"	"1"	"1"	"1"	"1"	"790"	"92.728"	"6.37"	""	"0.948"	"0.857"	"0.938"	"0.637"	"0.585"	"0.645"	"0.724"	"0.552"	"0.618"	"89.1"	"84.5"	"76.4"	"83.6"	"56.8"	"52.1"	"57.5"	"64.5"	"49.2"	"55.1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.054"	"0"	"55.64"	"1"
"False"	"IsMasterProtein"	"PF3D7_1009600"	"organism=Plasmodium_falciparum_3D7 | product=protein phosphatase, putative | location=Pf3D7_10_v3:386976-388442(+) | length=488 | sequence_SO=chromosome | SO=protein_coding"	"12.0901639344262"	"5"	"5"	"5"	"1"	"488"	"56.82"	"9.09"	""	"0.992"	"0.914"	"0.799"	"0.307"	"0.260"	"0.178"	"0.211"	"0.123"	"0.126"	"178.9"	"177.5"	"163.6"	"143.0"	"55.0"	"46.5"	"31.9"	"37.8"	"22.0"	"22.6"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.468"	"0"	"55.59"	"5"
"False"	"IsMasterProtein"	"PF3D7_1457900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:2375579-2385946(+) | length=3455 | sequence_SO=chromosome | SO=protein_coding"	"1.27351664254703"	"5"	"7"	"5"	"1"	"3455"	"419.132"	"9.36"	""	"0.941"	"0.964"	"0.969"	"0.793"	"0.757"	"0.818"	"0.800"	"0.679"	"0.765"	"902.6"	"849.5"	"870.1"	"874.3"	"716.0"	"683.5"	"738.3"	"722.5"	"613.0"	"690.6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.071"	"0"	"55.2922128055775"	"5"
"False"	"IsMasterProtein"	"PF3D7_0621100"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_06_v3:865845-869909(-) | length=1354 | sequence_SO=chromosome | SO=protein_coding"	"2.58493353028065"	"3"	"3"	"3"	"1"	"1354"	"159.258"	"7.15"	""	"0.889"	"0.843"	"0.452"	"0.173"	"0.169"	"0.099"	"0.047"	"0.071"	"0.055"	"189.0"	"168.0"	"159.4"	"85.5"	"32.7"	"31.9"	"18.7"	"8.9"	"13.5"	"10.4"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.086"	"0"	"55.29"	"3"
"False"	"IsMasterProtein"	"PF3D7_0913400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_09_v3:580760-581468(-) | length=168 | sequence_SO=chromosome | SO=protein_coding"	"16.6666666666667"	"3"	"4"	"3"	"1"	"168"	"19.208"	"8.81"	""	"0.966"	"0.970"	"0.928"	"0.553"	"0.260"	"0.166"	"0.132"	"0.119"	"0.111"	"786.7"	"759.8"	"763.2"	"730.4"	"434.9"	"204.3"	"130.2"	"104.0"	"93.6"	"87.7"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1.154"	"0"	"55.24"	"3"
"False"	"IsMasterProtein"	"PF3D7_1465200"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:2640872-2642002(-) | length=376 | sequence_SO=chromosome | SO=protein_coding"	"6.64893617021277"	"2"	"3"	"2"	"1"	"376"	"44.649"	"6.04"	""	"0.923"	"0.694"	"0.441"	"0.265"	"0.185"	"0.164"	"0.172"	"0.142"	"0.132"	"277.0"	"255.8"	"192.1"	"122.2"	"73.4"	"51.2"	"45.4"	"47.7"	"39.4"	"36.7"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.222"	"0"	"55.1633333333333"	"2"
"False"	"IsMasterProtein"	"PF3D7_1421300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:877441-881450(-) | length=1016 | sequence_SO=chromosome | SO=protein_coding"	"3.74015748031496"	"4"	"6"	"2"	"1"	"1016"	"122.912"	"9.1"	""	"1.377"	"0.855"	"0.922"	"0.610"	"0.658"	"0.563"	"0.567"	"0.464"	"0.494"	"98.8"	"136.0"	"84.5"	"91.1"	"60.3"	"65.0"	"55.6"	"56.0"	"45.8"	"48.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.037"	"0"	"55.0638054947224"	"4"
"False"	"IsMasterProtein"	"PF3D7_1457600"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:2363578-2365370(+) | length=553 | sequence_SO=chromosome | SO=protein_coding"	"3.43580470162749"	"2"	"2"	"2"	"1"	"553"	"66.267"	"9.2"	""	"0.963"	"1.077"	"0.932"	"0.895"	"0.897"	"0.966"	"0.899"	"0.808"	"0.837"	"240.7"	"231.9"	"259.3"	"224.3"	"215.4"	"215.9"	"232.4"	"216.5"	"194.4"	"201.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.064"	"0"	"54.9965152337017"	"2"
